TokenId,Rank,Filename
2452,3430,2452
2453,7348,2453
2454,6682,2454
2455,4371,2455
2456,5570,2456
2457,2229,2457
2458,4719,2458
2459,5681,2459
246,7361,246
2460,3975,2460
2461,3423,2461
2462,1258,2462
2463,5507,2463
2464,3561,2464
2465,7536,2465
2466,8568,2466
2467,2882,2467
2468,6110,2468
2469,8436,2469
247,2202,247
2470,1667,2470
2471,338,2471
2472,5166,2472
2473,8208,2473
2474,2767,2474
2475,2514,2475
2476,1078,2476
2477,4779,2477
2478,1818,2478
2479,6332,2479
248,1229,248
2480,8370,2480
2481,324,2481
2482,3972,2482
2483,1167,2483
2484,4219,2484
2485,4123,2485
2486,2421,2486
2487,4643,2487
2488,5194,2488
2489,2797,2489
249,6364,249
2490,356,2490
2491,5190,2491
2492,6597,2492
2493,5000,2493
2494,8323,2494
2495,3214,2495
2496,2038,2496
2497,503,2497
2498,2594,2498
2499,3997,2499
25,2452,25
250,6331,250
2500,7434,2500
2501,3722,2501
2502,6928,2502
2503,7094,2503
2504,1971,2504
2505,6256,2505
2506,7959,2506
2507,548,2507
2508,3838,2508
2509,3690,2509
251,1071,251
2510,4868,2510
2511,6145,2511
2512,5926,2512
2513,6443,2513
2514,3394,2514
2515,5483,2515
2516,6610,2516
2517,2951,2517
2518,3941,2518
2519,5471,2519
252,5600,252
2520,6439,2520
2521,4224,2521
2522,2617,2522
2523,3202,2523
2524,2259,2524
2525,6848,2525
2526,2564,2526
2527,1804,2527
2528,6169,2528
2529,903,2529
253,4061,253
2530,8210,2530
2531,918,2531
2532,492,2532
2533,2948,2533
2534,1054,2534
2535,7672,2535
2536,1728,2536
2537,1980,2537
2538,4002,2538
2539,8768,2539
254,1278,254
2540,2862,2540
2541,4692,2541
2542,7854,2542
2543,5869,2543
2544,6854,2544
2545,2837,2545
2546,7560,2546
2547,1172,2547
2548,6574,2548
2549,3541,2549
255,2724,255
2550,6923,2550
2551,4695,2551
2552,1715,2552
2553,2011,2553
2554,6572,2554
2555,404,2555
2556,1691,2556
2557,8431,2557
2558,4521,2558
2559,5453,2559
256,2255,256
2560,1328,2560
2561,8333,2561
2562,3666,2562
2563,3438,2563
2564,7313,2564
2565,2879,2565
2566,6391,2566
2567,3193,2567
2568,1256,2568
2569,8823,2569
257,6935,257
2570,567,2570
2571,2475,2571
2572,8220,2572
2573,2318,2573
2574,1132,2574
2575,7110,2575
2576,2334,2576
2577,6036,2577
2578,6317,2578
2579,7964,2579
258,362,258
2580,2315,2580
2581,5164,2581
2582,5550,2582
2583,4812,2583
2584,7903,2584
2585,2792,2585
2586,1587,2586
2587,2354,2587
2588,3923,2588
2589,1188,2589
259,905,259
2590,667,2590
2591,3928,2591
2592,8332,2592
2593,1098,2593
2594,1033,2594
2595,1582,2595
2596,4430,2596
2597,8140,2597
2598,214,2598
2599,5463,2599
26,4420,26
260,2639,260
2600,6412,2600
2601,6267,2601
2602,606,2602
2603,1074,2603
2604,1118,2604
2605,2332,2605
2606,1014,2606
2607,4528,2607
2608,4570,2608
2609,3913,2609
261,3426,261
2610,1000,2610
2611,4046,2611
2612,3642,2612
2613,3464,2613
2614,725,2614
2615,3073,2615
2616,6146,2616
2617,908,2617
2618,5998,2618
2619,7589,2619
262,1036,262
2620,1092,2620
2621,8273,2621
2622,7104,2622
2623,7917,2623
2624,7342,2624
2625,1841,2625
2626,7382,2626
2627,5381,2627
2628,8562,2628
2629,1830,2629
263,2839,263
2630,4597,2630
2631,7778,2631
2632,2353,2632
2633,5894,2633
2634,3098,2634
2635,5953,2635
2636,4218,2636
2637,6641,2637
2638,1381,2638
2639,3729,2639
264,2571,264
2640,3586,2640
2641,1778,2641
2642,4954,2642
2643,7937,2643
2644,8854,2644
2645,6176,2645
2646,6616,2646
2647,7430,2647
2648,4983,2648
2649,5059,2649
265,1865,265
2650,830,2650
2651,2440,2651
2652,7480,2652
2653,5686,2653
2654,5728,2654
2655,5594,2655
2656,1016,2656
2657,1179,2657
2658,2167,2658
2659,4911,2659
266,4585,266
2660,5885,2660
2661,8221,2661
2662,5985,2662
2663,6562,2663
2664,555,2664
2665,1997,2665
2666,7762,2666
2667,1884,2667
2668,2694,2668
2669,3905,2669
267,1689,267
2670,1561,2670
2671,815,2671
2672,8484,2672
2673,5501,2673
2674,7100,2674
2675,1270,2675
2676,2583,2676
2677,4044,2677
2678,5826,2678
2679,7702,2679
268,3917,268
2680,745,2680
2681,916,2681
2682,1869,2682
2683,2289,2683
2684,520,2684
2685,7406,2685
2686,4687,2686
2687,897,2687
2688,8716,2688
2689,8038,2689
269,8689,269
2690,4141,2690
2691,4401,2691
2692,3885,2692
2693,964,2693
2694,1688,2694
2695,5920,2695
2696,4058,2696
2697,1142,2697
2698,5304,2698
2699,2169,2699
27,6606,27
270,4372,270
2700,7082,2700
2701,2529,2701
2702,6808,2702
2703,1283,2703
2704,4234,2704
2705,2813,2705
2706,5740,2706
2707,7358,2707
2708,5119,2708
2709,7465,2709
271,3162,271
2710,6453,2710
2711,8166,2711
2712,2235,2712
2713,1866,2713
2714,4707,2714
2715,4208,2715
2716,3537,2716
2717,3787,2717
2718,8442,2718
2719,3241,2719
272,3762,272
2720,4627,2720
2721,7574,2721
2722,5586,2722
2723,791,2723
2724,4439,2724
2725,2382,2725
2726,4650,2726
2727,5411,2727
2728,5072,2728
2729,1609,2729
273,2577,273
2730,2467,2730
2731,2587,2731
2732,986,2732
2733,1531,2733
2734,7152,2734
2735,3459,2735
2736,7712,2736
2737,1702,2737
2738,2851,2738
2739,3433,2739
274,5547,274
2740,4826,2740
2741,6567,2741
2742,5088,2742
2743,2565,2743
2744,7632,2744
2745,5273,2745
2746,3734,2746
2747,4649,2747
2748,2277,2748
2749,8598,2749
275,3378,275
2750,7918,2750
2751,1017,2751
2752,1663,2752
2753,1457,2753
2754,4628,2754
2755,4986,2755
2756,5655,2756
2757,1138,2757
2758,990,2758
2759,2158,2759
276,5358,276
2760,5333,2760
2761,7720,2761
2762,7836,2762
2763,517,2763
2764,4515,2764
2765,4665,2765
2766,4201,2766
2767,6231,2767
2768,2609,2768
2769,3707,2769
277,2410,277
2770,4766,2770
2771,6314,2771
2772,4055,2772
2773,438,2773
2774,6323,2774
2775,5799,2775
2776,309,2776
2777,913,2777
2778,1146,2778
2779,6663,2779
278,6065,278
2780,6633,2780
2781,4584,2781
2782,6008,2782
2783,6730,2783
2784,7798,2784
2785,7629,2785
2786,7673,2786
2787,4160,2787
2788,8071,2788
2789,2957,2789
279,7291,279
2790,6121,2790
2791,7846,2791
2792,5050,2792
2793,5231,2793
2794,2911,2794
2795,1378,2795
2796,6775,2796
2797,5558,2797
2798,1227,2798
2799,6691,2799
28,935,28
280,2613,280
2800,3155,2800
2801,5518,2801
2802,5448,2802
2803,637,2803
2804,1684,2804
2805,2598,2805
2806,4505,2806
2807,7159,2807
2808,8307,2808
2809,7501,2809
281,7218,281
2810,8527,2810
2811,7869,2811
2812,4662,2812
2813,3257,2813
2814,7707,2814
2815,8130,2815
2816,847,2816
2817,534,2817
2818,6492,2818
2819,617,2819
282,2214,282
2820,1583,2820
2821,5465,2821
2822,4765,2822
2823,2921,2823
2824,5128,2824
2825,485,2825
2826,566,2826
2827,8241,2827
2828,5298,2828
2829,899,2829
283,8460,283
2830,2870,2830
2831,2610,2831
2832,808,2832
2833,3540,2833
2834,984,2834
2835,1294,2835
2836,1968,2836
2837,2174,2837
2838,8105,2838
2839,6547,2839
284,6611,284
2840,4761,2840
2841,5341,2841
2842,666,2842
2843,1799,2843
2844,5488,2844
2845,6489,2845
2846,2873,2846
2847,7249,2847
2848,5490,2848
2849,4735,2849
285,8297,285
2850,7750,2850
2851,6032,2851
2852,3852,2852
2853,5716,2853
2854,2101,2854
2855,6671,2855
2856,2545,2856
2857,2576,2857
2858,7497,2858
2859,7354,2859
286,1170,286
2860,7979,2860
2861,4975,2861
2862,7025,2862
2863,5268,2863
2864,3623,2864
2865,6920,2865
2866,2109,2866
2867,5427,2867
2868,6244,2868
2869,838,2869
287,1793,287
2870,1759,2870
2871,3855,2871
2872,3860,2872
2873,6202,2873
2874,7185,2874
2875,8344,2875
2876,2584,2876
2877,4519,2877
2878,6738,2878
2879,8471,2879
288,4177,288
2880,4484,2880
2881,1193,2881
2882,4183,2882
2883,7072,2883
2884,6839,2884
2885,7447,2885
2886,6477,2886
2887,4773,2887
2888,7890,2888
2889,2,2889
289,3723,289
2890,4694,2890
2891,8025,2891
2892,3708,2892
2893,1393,2893
2894,2985,2894
2895,8866,2895
2896,5887,2896
2897,5252,2897
2898,2102,2898
2899,5693,2899
29,2945,29
290,8502,290
2900,3864,2900
2901,593,2901
2902,543,2902
2903,7423,2903
2904,1128,2904
2905,6315,2905
2906,8288,2906
2907,7654,2907
2908,4140,2908
2909,699,2909
291,7323,291
2910,6371,2910
2911,8201,2911
2912,8147,2912
2913,3689,2913
2914,8612,2914
2915,1345,2915
2916,4882,2916
2917,5524,2917
2918,4651,2918
2919,4245,2919
292,7922,292
2920,7193,2920
2921,1502,2921
2922,4855,2922
2923,272,2923
2924,6191,2924
2925,4413,2925
2926,5369,2926
2927,5508,2927
2928,889,2928
2929,6824,2929
293,4418,293
2930,4559,2930
2931,2725,2931
2932,4769,2932
2933,8538,2933
2934,1763,2934
2935,2050,2935
2936,1544,2936
2937,5064,2937
2938,614,2938
2939,2260,2939
294,7882,294
2940,7967,2940
2941,1698,2941
2942,4237,2942
2943,5824,2943
2944,7837,2944
2945,4577,2945
2946,1994,2946
2947,3084,2947
2948,718,2948
2949,7450,2949
295,2267,295
2950,2290,2950
2951,3224,2951
2952,581,2952
2953,851,2953
2954,2419,2954
2955,4468,2955
2956,6005,2956
2957,7200,2957
2958,5282,2958
2959,5509,2959
296,7675,296
2960,1959,2960
2961,8290,2961
2962,757,2962
2963,1507,2963
2964,4304,2964
2965,3130,2965
2966,8128,2966
2967,5902,2967
2968,5326,2968
2969,2462,2969
297,4324,297
2970,2134,2970
2971,7096,2971
2972,6247,2972
2973,471,2973
2974,626,2974
2975,1265,2975
2976,3781,2976
2977,3353,2977
2978,3113,2978
2979,8629,2979
298,7662,298
2980,3080,2980
2981,1492,2981
2982,1486,2982
2983,1756,2983
2984,6017,2984
2985,3724,2985
2986,7334,2986
2987,3680,2987
2988,2869,2988
2989,2387,2989
299,579,299
2990,2881,2990
2991,4590,2991
2992,395,2992
2993,8170,2993
2994,3278,2994
2995,1222,2995
2996,575,2996
2997,2761,2997
2998,816,2998
2999,958,2999
3,7375,3
30,5191,30
300,1352,300
3000,4077,3000
3001,8033,3001
3002,3953,3002
3003,271,3003
3004,5758,3004
3005,6806,3005
3006,5450,3006
3007,1562,3007
3008,6448,3008
3009,6174,3009
301,7800,301
3010,8306,3010
3011,1919,3011
3012,6067,3012
3013,4023,3013
3014,1388,3014
3015,1773,3015
3016,1993,3016
3017,2633,3017
3018,7167,3018
3019,4397,3019
302,1665,302
3020,8638,3020
3021,7714,3021
3022,2747,3022
3023,4475,3023
3024,5913,3024
3025,5378,3025
3026,7885,3026
3027,7519,3027
3028,2140,3028
3029,795,3029
303,6039,303
3030,3117,3030
3031,5436,3031
3032,1727,3032
3033,953,3033
3034,2981,3034
3035,5299,3035
3036,277,3036
3037,2612,3037
3038,460,3038
3039,6618,3039
304,7209,304
3040,665,3040
3041,1942,3041
3042,685,3042
3043,7993,3043
3044,722,3044
3045,4861,3045
3046,3375,3046
3047,1285,3047
3048,6016,3048
3049,618,3049
305,7367,305
3050,7442,3050
3051,8059,3051
3052,6954,3052
3053,4704,3053
3054,3648,3054
3055,1375,3055
3056,4047,3056
3057,2210,3057
3058,3385,3058
3059,3761,3059
306,3799,306
3060,3377,3060
3061,6361,3061
3062,7035,3062
3063,7724,3063
3064,1333,3064
3065,4341,3065
3066,2776,3066
3067,1811,3067
3068,8213,3068
3069,2466,3069
307,5612,307
3070,5212,3070
3071,4438,3071
3072,5551,3072
3073,896,3073
3074,835,3074
3075,2973,3075
3076,5924,3076
3077,2348,3077
3078,3665,3078
3079,2456,3079
308,2399,308
3080,3150,3080
3081,6228,3081
3082,5757,3082
3083,4745,3083
3084,5721,3084
3085,2859,3085
3086,865,3086
3087,1734,3087
3088,7886,3088
3089,2798,3089
309,2487,309
3090,547,3090
3091,3284,3091
3092,8654,3092
3093,3021,3093
3094,5241,3094
3095,7199,3095
3096,3327,3096
3097,7133,3097
3098,2250,3098
3099,5397,3099
31,1894,31
310,5706,310
3100,2740,3100
3101,7877,3101
3102,4270,3102
3103,5215,3103
3104,419,3104
3105,6856,3105
3106,8478,3106
3107,7470,3107
3108,7478,3108
3109,7642,3109
311,7727,311
3110,7743,3110
3111,3536,3111
3112,8451,3112
3113,3410,3113
3114,5306,3114
3115,477,3115
3116,4540,3116
3117,4847,3117
3118,3740,3118
3119,4817,3119
312,1454,312
3120,4308,3120
3121,5672,3121
3122,6479,3122
3123,365,3123
3124,785,3124
3125,3221,3125
3126,7325,3126
3127,5619,3127
3128,2575,3128
3129,7874,3129
313,2690,313
3130,2176,3130
3131,5353,3131
3132,1156,3132
3133,6151,3133
3134,4591,3134
3135,4544,3135
3136,6860,3136
3137,3041,3137
3138,3784,3138
3139,6483,3139
314,5793,314
3140,797,3140
3141,2950,3141
3142,1367,3142
3143,639,3143
3144,6227,3144
3145,3206,3145
3146,2546,3146
3147,3011,3147
3148,7370,3148
3149,1523,3149
315,4311,315
3150,229,3150
3151,3797,3151
3152,3861,3152
3153,8545,3153
3154,8367,3154
3155,1480,3155
3156,1882,3156
3157,8137,3157
3158,2866,3158
3159,7857,3159
316,1455,316
3160,1649,3160
3161,6966,3161
3162,3672,3162
3163,355,3163
3164,1842,3164
3165,3829,3165
3166,799,3166
3167,6888,3167
3168,8585,3168
3169,1749,3169
317,2041,317
3170,4717,3170
3171,759,3171
3172,5134,3172
3173,7224,3173
3174,883,3174
3175,7740,3175
3176,1015,3176
3177,4917,3177
3178,4361,3178
3179,5515,3179
318,2439,318
3180,735,3180
3181,8531,3181
3182,3452,3182
3183,5163,3183
3184,2570,3184
3185,7622,3185
3186,1012,3186
3187,513,3187
3188,2215,3188
3189,5712,3189
319,6187,319
3190,697,3190
3191,1471,3191
3192,680,3192
3193,4427,3193
3194,5324,3194
3195,2822,3195
3196,7154,3196
3197,6490,3197
3198,3990,3198
3199,1080,3199
32,3179,32
320,6545,320
3200,3280,3200
3201,4763,3201
3202,296,3202
3203,1813,3203
3204,6119,3204
3205,4883,3205
3206,7263,3206
3207,5808,3207
3208,2975,3208
3209,3804,3209
321,8248,321
3210,5919,3210
3211,7765,3211
3212,5399,3212
3213,2527,3213
3214,7551,3214
3215,5472,3215
3216,8736,3216
3217,7908,3217
3218,4337,3218
3219,1241,3219
322,5844,322
3220,5796,3220
3221,8125,3221
3222,5528,3222
3223,1162,3223
3224,8048,3224
3225,7528,3225
3226,558,3226
3227,981,3227
3228,3436,3228
3229,3906,3229
323,1974,323
3230,4546,3230
3231,7830,3231
3232,4006,3232
3233,1946,3233
3234,2366,3234
3235,4621,3235
3236,7644,3236
3237,4243,3237
3238,386,3238
3239,7113,3239
324,1687,324
3240,5281,3240
3241,763,3241
3242,7847,3242
3243,6973,3243
3244,1717,3244
3245,7415,3245
3246,6834,3246
3247,6690,3247
3248,7033,3248
3249,3122,3249
325,550,325
3250,1329,3250
3251,4194,3251
3252,7774,3252
3253,488,3253
3254,2836,3254
3255,4504,3255
3256,2319,3256
3257,4558,3257
3258,836,3258
3259,7339,3259
326,1397,326
3260,8618,3260
3261,1548,3261
3262,5145,3262
3263,3342,3263
3264,2395,3264
3265,4448,3265
3266,586,3266
3267,2939,3267
3268,5630,3268
3269,3926,3269
327,5996,327
3270,4258,3270
3271,8028,3271
3272,5320,3272
3273,3470,3273
3274,4095,3274
3275,318,3275
3276,7992,3276
3277,1464,3277
3278,1752,3278
3279,4073,3279
328,3391,328
3280,7718,3280
3281,6905,3281
3282,7602,3282
3283,7545,3283
3284,4976,3284
3285,5701,3285
3286,7572,3286
3287,2336,3287
3288,7962,3288
3289,4083,3289
329,6259,329
3290,5068,3290
3291,7399,3291
3292,392,3292
3293,803,3293
3294,7248,3294
3295,394,3295
3296,3921,3296
3297,6811,3297
3298,4005,3298
3299,6717,3299
33,1273,33
330,3576,330
3300,2658,3300
3301,4478,3301
3302,1883,3302
3303,6932,3303
3304,2574,3304
3305,491,3305
3306,532,3306
3307,4887,3307
3308,4259,3308
3309,1532,3309
331,868,331
3310,6143,3310
3311,8121,3311
3312,5934,3312
3313,5224,3313
3314,3437,3314
3315,8759,3315
3316,8355,3316
3317,3511,3317
3318,2081,3318
3319,4346,3319
332,4633,332
3320,2502,3320
3321,4117,3321
3322,1196,3322
3323,7943,3323
3324,6607,3324
3325,4844,3325
3326,7343,3326
3327,1559,3327
3328,5267,3328
3329,557,3329
333,4042,333
3330,4431,3330
3331,4334,3331
3332,4899,3332
3333,5922,3333
3334,7321,3334
3335,3637,3335
3336,1300,3336
3337,1599,3337
3338,7646,3338
3339,7441,3339
334,3802,334
3340,1937,3340
3341,1806,3341
3342,4104,3342
3343,2977,3343
3344,7645,3344
3345,4192,3345
3346,3261,3346
3347,2087,3347
3348,1901,3348
3349,3172,3349
335,4202,335
3350,8311,3350
3351,2915,3351
3352,2599,3352
3353,3770,3353
3354,4181,3354
3355,3670,3355
3356,1243,3356
3357,2357,3357
3358,1494,3358
3359,400,3359
336,4173,336
3360,813,3360
3361,7422,3361
3362,560,3362
3363,4684,3363
3364,345,3364
3365,6422,3365
3366,2538,3366
3367,2360,3367
3368,6751,3368
3369,5135,3369
337,6299,337
3370,4386,3370
3371,1117,3371
3372,4329,3372
3373,5020,3373
3374,2716,3374
3375,8571,3375
3376,248,3376
3377,7065,3377
3378,3535,3378
3379,2940,3379
338,5989,338
3380,3504,3380
3381,7578,3381
3382,504,3382
3383,840,3383
3384,6518,3384
3385,3943,3385
3386,1361,3386
3387,5884,3387
3388,8809,3388
3389,7780,3389
339,2925,339
3390,7940,3390
3391,6842,3391
3392,5711,3392
3393,5344,3393
3394,2787,3394
3395,1786,3395
3396,774,3396
3397,6153,3397
3398,3807,3398
3399,3746,3399
34,5056,34
340,1597,340
3400,2593,3400
3401,7056,3401
3402,2013,3402
3403,6782,3403
3404,6442,3404
3405,5061,3405
3406,6106,3406
3407,442,3407
3408,587,3408
3409,709,3409
341,1515,341
3410,6372,3410
3411,6007,3411
3412,2148,3412
3413,8148,3413
3414,7440,3414
3415,7473,3415
3416,3260,3416
3417,2054,3417
3418,6040,3418
3419,4174,3419
342,882,342
3420,2029,3420
3421,2104,3421
3422,1796,3422
3423,4948,3423
3424,1392,3424
3425,5851,3425
3426,8227,3426
3427,4264,3427
3428,4393,3428
3429,6495,3429
343,937,343
3430,2266,3430
3431,3109,3431
3432,3405,3432
3433,6188,3433
3434,437,3434
3435,6037,3435
3436,2084,3436
3437,2256,3437
3438,5132,3438
3439,5297,3439
344,5123,344
3440,4834,3440
3441,8557,3441
3442,4666,3442
3443,4852,3443
3444,4097,3444
3445,1915,3445
3446,7849,3446
3447,4705,3447
3448,3192,3448
3449,4170,3449
345,1155,345
3450,1374,3450
3451,7835,3451
3452,4829,3452
3453,1363,3453
3454,6472,3454
3455,8269,3455
3456,2784,3456
3457,2363,3457
3458,2131,3458
3459,4919,3459
346,3376,346
3460,3222,3460
3461,3988,3461
3462,2794,3462
3463,5290,3463
3464,334,3464
3465,2580,3465
3466,6845,3466
3467,2815,3467
3468,4445,3468
3469,6420,3469
347,1404,347
3470,6913,3470
3471,4895,3471
3472,5654,3472
3473,2339,3473
3474,6122,3474
3475,5748,3475
3476,3543,3476
3477,3494,3477
3478,425,3478
3479,3557,3479
348,6885,348
3480,800,3480
3481,1594,3481
3482,2679,3482
3483,702,3483
3484,6242,3484
3485,602,3485
3486,3678,3486
3487,2786,3487
3488,2900,3488
3489,1449,3489
349,6351,349
3490,3587,3490
3491,5246,3491
3492,5991,3492
3493,711,3493
3494,2534,3494
3495,5981,3495
3496,6748,3496
3497,5960,3497
3498,7596,3498
3499,5750,3499
35,615,35
350,6289,350
3500,7475,3500
3501,3948,3501
3502,1120,3502
3503,3358,3503
3504,6481,3504
3505,4617,3505
3506,1068,3506
3507,2136,3507
3508,7064,3508
3509,1571,3509
351,6093,351
3510,6915,3510
3511,6794,3511
3512,1785,3512
3513,1640,3513
3514,4608,3514
3515,6491,3515
3516,8584,3516
3517,6628,3517
3518,6532,3518
3519,6765,3519
352,3168,352
3520,8293,3520
3521,1859,3521
3522,1549,3522
3523,7566,3523
3524,934,3524
3525,2141,3525
3526,4217,3526
3527,8092,3527
3528,2871,3528
3529,5279,3529
353,3914,353
3530,6112,3530
3531,1212,3531
3532,5598,3532
3533,432,3533
3534,834,3534
3535,1462,3535
3536,2004,3536
3537,1930,3537
3538,2163,3538
3539,3023,3539
354,4394,354
3540,1770,3540
3541,6661,3541
3542,6388,3542
3543,1660,3543
3544,1007,3544
3545,1871,3545
3546,1213,3546
3547,4273,3547
3548,4937,3548
3549,4892,3549
355,5646,355
3550,4347,3550
3551,1425,3551
3552,2197,3552
3553,5402,3553
3554,6355,3554
3555,3890,3555
3556,8481,3556
3557,2265,3557
3558,6302,3558
3559,3516,3559
356,7738,356
3560,3382,3560
3561,3542,3561
3562,8250,3562
3563,8223,3563
3564,3566,3564
3565,4603,3565
3566,2702,3566
3567,2616,3567
3568,619,3568
3569,266,3569
357,5976,357
3570,5447,3570
3571,1072,3571
3572,7945,3572
3573,1472,3573
3574,4456,3574
3575,5270,3575
3576,2926,3576
3577,6952,3577
3578,7387,3578
3579,4268,3579
358,2155,358
3580,4775,3580
3581,4534,3581
3582,2396,3582
3583,6656,3583
3584,4429,3584
3585,1113,3585
3586,7205,3586
3587,2205,3587
3588,7026,3588
3589,3826,3589
359,1771,359
3590,7911,3590
3591,1527,3591
3592,7236,3592
3593,1644,3593
3594,8375,3594
3595,6975,3595
3596,7887,3596
3597,1143,3597
3598,5678,3598
3599,3314,3599
36,3651,36
360,8314,360
3600,1306,3600
3601,8620,3601
3602,8528,3602
3603,6783,3603
3604,2800,3604
3605,3102,3605
3606,5911,3606
3607,610,3607
3608,1020,3608
3609,7275,3609
361,2999,361
3610,2826,3610
3611,4714,3611
3612,6989,3612
3613,6310,3613
3614,5534,3614
3615,2946,3615
3616,7541,3616
3617,967,3617
3618,3118,3618
3619,4614,3619
362,3569,362
3620,3458,3620
3621,4261,3621
3622,8222,3622
3623,3116,3623
3624,6252,3624
3625,2040,3625
3626,664,3626
3627,382,3627
3628,1739,3628
3629,3036,3629
363,7564,363
3630,7006,3630
3631,1076,3631
3632,3880,3632
3633,6181,3633
3634,6250,3634
3635,5649,3635
3636,3660,3636
3637,5336,3637
3638,3644,3638
3639,8285,3639
364,8014,364
3640,4094,3640
3641,7083,3641
3642,7987,3642
3643,1040,3643
3644,2677,3644
3645,6835,3645
3646,1383,3646
3647,2139,3647
3648,5638,3648
3649,2759,3649
365,2485,365
3650,5552,3650
3651,4455,3651
3652,5940,3652
3653,4321,3653
3654,5835,3654
3655,4156,3655
3656,7228,3656
3657,3485,3657
3658,5874,3658
3659,7576,3659
366,5424,366
3660,5555,3660
3661,1852,3661
3662,2671,3662
3663,8410,3663
3664,3891,3664
3665,5152,3665
3666,2199,3666
3667,3531,3667
3668,1783,3668
3669,7845,3669
367,4486,367
3670,1478,3670
3671,4290,3671
3672,2931,3672
3673,5317,3673
3674,8757,3674
3675,7898,3675
3676,4179,3676
3677,6014,3677
3678,5495,3678
3679,6951,3679
368,2932,368
3680,3350,3680
3681,5364,3681
3682,879,3682
3683,5878,3683
3684,5280,3684
3685,4806,3685
3686,5715,3686
3687,1560,3687
3688,4764,3688
3689,1876,3689
369,6953,369
3690,2083,3690
3691,6793,3691
3692,5883,3692
3693,5149,3693
3694,6810,3694
3695,7671,3695
3696,2689,3696
3697,5384,3697
3698,2448,3698
3699,6431,3699
37,4545,37
370,4263,370
3700,751,3700
3701,730,3701
3702,5421,3702
3703,2383,3703
3704,8350,3704
3705,8224,3705
3706,1413,3706
3707,5026,3707
3708,1498,3708
3709,4850,3709
371,6644,371
3710,7355,3710
3711,4945,3711
3712,1798,3712
3713,3365,3713
3714,5690,3714
3715,8494,3715
3716,2620,3716
3717,4458,3717
3718,3965,3718
3719,5219,3719
372,1414,372
3720,3743,3720
3721,6700,3721
3722,1396,3722
3723,2060,3723
3724,7444,3724
3725,3849,3725
3726,5385,3726
3727,8261,3727
3728,500,3728
3729,5410,3729
373,1032,373
3730,7268,3730
3731,3135,3731
3732,1743,3732
3733,3248,3733
3734,8756,3734
3735,5798,3735
3736,5788,3736
3737,1874,3737
3738,2045,3738
3739,1026,3739
374,652,374
3740,7457,3740
3741,2986,3741
3742,2959,3742
3743,7749,3743
3744,3882,3744
3745,7004,3745
3746,1104,3746
3747,6015,3747
3748,2850,3748
3749,2536,3749
375,2350,375
3750,2103,3750
3751,7913,3751
3752,6160,3752
3753,5338,3753
3754,5274,3754
3755,1964,3755
3756,1293,3756
3757,4246,3757
3758,2513,3758
3759,3556,3759
376,5871,376
3760,5030,3760
3761,4641,3761
3762,8891,3762
3763,819,3763
3764,7896,3764
3765,7151,3765
3766,3700,3766
3767,1697,3767
3768,5961,3768
3769,3313,3769
377,2349,377
3770,2130,3770
3771,7223,3771
3772,3293,3772
3773,4898,3773
3774,3518,3774
3775,4330,3775
3776,4010,3776
3777,3128,3777
3778,3916,3778
3779,469,3779
378,2335,378
3780,6393,3780
3781,1368,3781
3782,2634,3782
3783,6458,3783
3784,2760,3784
3785,5866,3785
3786,5195,3786
3787,1607,3787
3788,4509,3788
3789,8156,3789
379,7711,379
3790,3038,3790
3791,2737,3791
3792,7558,3792
3793,3502,3793
3794,1319,3794
3795,7531,3795
3796,5055,3796
3797,3563,3797
3798,3063,3798
3799,3967,3799
38,923,38
380,4543,380
3800,7128,3800
3801,5577,3801
3802,4286,3802
3803,1255,3803
3804,6827,3804
3805,8161,3805
3806,2855,3806
3807,4314,3807
3808,1528,3808
3809,3429,3809
381,456,381
3810,1617,3810
3811,5396,3811
3812,7010,3812
3813,3471,3813
3814,5458,3814
3815,2297,3815
3816,3301,3816
3817,4084,3817
3818,6436,3818
3819,1542,3819
382,4598,382
3820,7733,3820
3821,611,3821
3822,846,3822
3823,8521,3823
3824,4862,3824
3825,7346,3825
3826,7073,3826
3827,1819,3827
3828,2711,3828
3829,4950,3829
383,6984,383
3830,3624,3830
3831,2763,3831
3832,3380,3832
3833,2,3833
3834,4609,3834
3835,1838,3835
3836,2251,3836
3837,1482,3837
3838,4387,3838
3839,2963,3839
384,5613,384
3840,3957,3840
3841,6328,3841
3842,2522,3842
3843,1956,3843
3844,3205,3844
3845,3612,3845
3846,1401,3846
3847,1614,3847
3848,729,3848
3849,5066,3849
385,8268,385
3850,6358,3850
3851,2501,3851
3852,4490,3852
3853,2896,3853
3854,2818,3854
3855,7172,3855
3856,1221,3856
3857,7204,3857
3858,351,3858
3859,7396,3859
386,7280,386
3860,3777,3860
3861,4525,3861
3862,463,3862
3863,2520,3863
3864,7587,3864
3865,6136,3865
3866,683,3866
3867,4045,3867
3868,3393,3868
3869,5426,3869
387,466,387
3870,7809,3870
3871,2292,3871
3872,8737,3872
3873,5614,3873
3874,7719,3874
3875,3581,3875
3876,7961,3876
3877,7402,3877
3878,4502,3878
3879,401,3879
388,8740,388
3880,5464,3880
3881,1693,3881
3882,4884,3882
3883,1400,3883
3884,7516,3884
3885,3305,3885
3886,8021,3886
3887,2753,3887
3888,7636,3888
3889,4149,3889
389,1961,389
3890,523,3890
3891,3991,3891
3892,4190,3892
3893,794,3893
3894,197,3894
3895,7186,3895
3896,1814,3896
3897,7195,3897
3898,2542,3898
3899,5085,3899
